,Algoritmo,tempoExecucao,Tamanho Vetor
0,Merge Sort,0.001561800017952919,1000
1,Merge Sort,0.005917000002227724,3000
2,Merge Sort,0.02062550000846386,6000
3,Merge Sort,0.02225690000341274,10000
4,Merge Sort,0.03523089998634532,15000
5,Merge Sort,0.05612909997580573,21000
6,Merge Sort,0.0720914000121411,28000
7,Merge Sort,0.10533749999012798,36000
8,Merge Sort,0.12537200000951998,45000
9,Merge Sort,0.1687464000133332,55000
