,Algoritmo,tempoExecucao,Tamanho Vetor
0,Selection Sort,0.014070500008529052,1000
1,Selection Sort,0.14431810000678524,3000
2,Selection Sort,0.5836954999831505,6000
3,Selection Sort,1.781166700005997,10000
4,Selection Sort,3.7289711000048555,15000
5,Selection Sort,7.799401500000386,21000
6,Selection Sort,13.192359299981035,28000
7,Selection Sort,22.968412100017304,36000
8,Selection Sort,34.050105799979065,45000
9,Selection Sort,53.017296800011536,55000
