,Algoritmo,tempoExecucao,Tamanho Vetor
0,Heap Sort,0.0029829000122845173,1000
1,Heap Sort,0.008195600006729364,3000
2,Heap Sort,0.01880350010469556,6000
3,Heap Sort,0.02860710001550615,10000
4,Heap Sort,0.04649279988370836,15000
5,Heap Sort,0.07388640008866787,21000
6,Heap Sort,0.09955599997192621,28000
7,Heap Sort,0.12637259997427464,36000
8,Heap Sort,0.16605919995345175,45000
9,Heap Sort,0.20844270009547472,55000
