,Algoritmo,tempoExecucao,Tamanho Vetor
0,Insertion Sort,0.01417459998629056,1000
1,Insertion Sort,0.17936840001493692,3000
2,Insertion Sort,0.806738100014627,6000
3,Insertion Sort,2.0476884999952745,10000
4,Insertion Sort,4.437773099984042,15000
5,Insertion Sort,8.82997880000039,21000
6,Insertion Sort,15.78183460002765,28000
7,Insertion Sort,26.322918000019854,36000
8,Insertion Sort,40.2087615999917,45000
9,Insertion Sort,60.28052719999687,55000
