,Algoritmo,tempoExecucao,Tamanho Vetor
0,Selection Sort,0.033239199983654544,1000
1,Selection Sort,0.21407340001314878,3000
2,Selection Sort,0.8571051999751944,6000
3,Selection Sort,2.2528391999949235,10000
4,Selection Sort,4.839803599985316,15000
5,Selection Sort,9.039727900002617,21000
6,Selection Sort,16.3483115999843,28000
7,Selection Sort,26.949820900015766,36000
8,Selection Sort,41.57795299999998,45000
9,Selection Sort,64.77172730001621,55000
