,Algoritmo,tempoExecucao,Tamanho Vetor
0,Merge Sort,0.002519399975426495,1000
1,Merge Sort,0.0063550999911967665,3000
2,Merge Sort,0.02128350001294166,6000
3,Merge Sort,0.02764680000836961,10000
4,Merge Sort,0.03538650000700727,15000
5,Merge Sort,0.05661609998787753,21000
6,Merge Sort,0.08310309998341836,28000
7,Merge Sort,0.10064270001021214,36000
8,Merge Sort,0.1433580000011716,45000
9,Merge Sort,0.16125429997919127,55000
