,Algoritmo,tempoExecucao,Tamanho Vetor
0,Heap Sort,0.0001604999997653067,100
1,Heap Sort,0.00034569998388178647,200
2,Heap Sort,0.0005135999817866832,300
3,Heap Sort,0.0007455000013578683,400
4,Heap Sort,0.0007569000008516014,500
5,Heap Sort,0.0009845000167842954,600
6,Heap Sort,0.00108299998100847,700
7,Heap Sort,0.001639699999941513,800
8,Heap Sort,0.001806700020097196,900
9,Heap Sort,0.0034690999891608953,1000
10,Heap Sort,0.002024299988988787,1100
11,Heap Sort,0.001836099982028827,1200
12,Heap Sort,0.002111699985107407,1300
13,Heap Sort,0.0030214999860618263,1400
14,Heap Sort,0.0025127999833784997,1500
15,Heap Sort,0.0033645000075921416,1600
16,Heap Sort,0.002890000003390014,1700
17,Heap Sort,0.0029778000025544316,1800
18,Heap Sort,0.0035134000063408166,1900
19,Heap Sort,0.0043077000009361655,2000
20,Heap Sort,0.0036419999960344285,2100
21,Heap Sort,0.0038280000153463334,2200
22,Heap Sort,0.004958500008797273,2300
23,Heap Sort,0.0042699999758042395,2400
24,Heap Sort,0.004338400001870468,2500
25,Heap Sort,0.005026700004236773,2600
26,Heap Sort,0.006374599994160235,2700
27,Heap Sort,0.0050432000134605914,2800
28,Heap Sort,0.006154700007755309,2900
29,Heap Sort,0.005478900013258681,3000
30,Heap Sort,0.007224900007713586,3100
31,Heap Sort,0.007493200013414025,3200
32,Heap Sort,0.006241900002351031,3300
33,Heap Sort,0.006443300022510812,3400
34,Heap Sort,0.006626499991398305,3500
35,Heap Sort,0.008132000017212704,3600
36,Heap Sort,0.006965399981709197,3700
37,Heap Sort,0.009021799982292578,3800
38,Heap Sort,0.007455299986759201,3900
39,Heap Sort,0.009510700008831918,4000
40,Heap Sort,0.008057800005190074,4100
41,Heap Sort,0.007825999986380339,4200
42,Heap Sort,0.009094400011235848,4300
43,Heap Sort,0.008533399988664314,4400
44,Heap Sort,0.0089103999780491,4500
45,Heap Sort,0.009181999979773536,4600
46,Heap Sort,0.04463930000201799,4700
47,Heap Sort,0.016089700016891584,4800
48,Heap Sort,0.012635799997951835,4900
49,Heap Sort,0.011656199989374727,5000
50,Heap Sort,0.010080000007292256,5100
51,Heap Sort,0.01273129999754019,5200
52,Heap Sort,0.013099900010274723,5300
53,Heap Sort,0.014607399993110448,5400
54,Heap Sort,0.013638500007800758,5500
55,Heap Sort,0.011488799995277077,5600
56,Heap Sort,0.015246900002239272,5700
57,Heap Sort,0.015288099995814264,5800
58,Heap Sort,0.01577329999417998,5900
59,Heap Sort,0.016540999989956617,6000
60,Heap Sort,0.01607680000597611,6100
61,Heap Sort,0.016443600005004555,6200
62,Heap Sort,0.013228800002252683,6300
63,Heap Sort,0.013025099993683398,6400
64,Heap Sort,0.017142600001534447,6500
65,Heap Sort,0.013425499986624345,6600
66,Heap Sort,0.019329500006278977,6700
67,Heap Sort,0.018092899990733713,6800
68,Heap Sort,0.01595219998853281,6900
69,Heap Sort,0.01606680001714267,7000
70,Heap Sort,0.01719119999324903,7100
71,Heap Sort,0.016999099985696375,7200
72,Heap Sort,0.017591600015293807,7300
73,Heap Sort,0.019683599995914847,7400
74,Heap Sort,0.015869800001382828,7500
75,Heap Sort,0.020190900017041713,7600
76,Heap Sort,0.023648600006708875,7700
77,Heap Sort,0.01646079999045469,7800
78,Heap Sort,0.019551600009435788,7900
79,Heap Sort,0.02208320001955144,8000
80,Heap Sort,0.01729920000070706,8100
81,Heap Sort,0.018586099991807714,8200
82,Heap Sort,0.017835799983004108,8300
83,Heap Sort,0.018106200004694983,8400
84,Heap Sort,0.01941060001263395,8500
85,Heap Sort,0.023559900000691414,8600
86,Heap Sort,0.021579000022029504,8700
87,Heap Sort,0.02390569998533465,8800
88,Heap Sort,0.022534399991855025,8900
89,Heap Sort,0.024539300007745624,9000
90,Heap Sort,0.019728299987036735,9100
91,Heap Sort,0.023611299984622747,9200
92,Heap Sort,0.02790909999748692,9300
93,Heap Sort,0.020883799996227026,9400
94,Heap Sort,0.028547100024297833,9500
95,Heap Sort,0.021458900009747595,9600
96,Heap Sort,0.024349000013899058,9700
97,Heap Sort,0.02163899998413399,9800
98,Heap Sort,0.029183399979956448,9900
99,Heap Sort,0.02883480000309646,10000
100,Heap Sort,0.029142600018531084,10100
101,Heap Sort,0.025725599989527836,10200
102,Heap Sort,0.03485639998689294,10300
103,Heap Sort,0.02526140000554733,10400
104,Heap Sort,0.028770100005203858,10500
105,Heap Sort,0.023349399998551235,10600
106,Heap Sort,0.03138010000111535,10700
107,Heap Sort,0.024747499992372468,10800
108,Heap Sort,0.027869500016095117,10900
109,Heap Sort,0.032068600005004555,11000
110,Heap Sort,0.03298360001645051,11100
111,Heap Sort,0.028190799988806248,11200
112,Heap Sort,0.03279939998174086,11300
113,Heap Sort,0.033616800006711856,11400
114,Heap Sort,0.03395800001453608,11500
115,Heap Sort,0.02960959999472834,11600
116,Heap Sort,0.03514770002220757,11700
117,Heap Sort,0.02709980000508949,11800
118,Heap Sort,0.03730860000359826,11900
119,Heap Sort,0.027478200005134568,12000
120,Heap Sort,0.031621100002666935,12100
121,Heap Sort,0.03655109999817796,12200
122,Heap Sort,0.033517499978188425,12300
123,Heap Sort,0.03292719999444671,12400
124,Heap Sort,0.0336259999894537,12500
125,Heap Sort,0.03393659999710508,12600
126,Heap Sort,0.0356251000193879,12700
127,Heap Sort,0.03733970000757836,12800
128,Heap Sort,0.03826679999474436,12900
129,Heap Sort,0.030936399998608977,13000
130,Heap Sort,0.029854699998395517,13100
131,Heap Sort,0.040335900004720315,13200
132,Heap Sort,0.04200640000635758,13300
133,Heap Sort,0.04043579997960478,13400
134,Heap Sort,0.04165359999751672,13500
135,Heap Sort,0.03581950001535006,13600
136,Heap Sort,0.03864319997956045,13700
137,Heap Sort,0.031726099987281486,13800
138,Heap Sort,0.04229390001273714,13900
139,Heap Sort,0.04041419998975471,14000
140,Heap Sort,0.044174599985126406,14100
141,Heap Sort,0.040104800020344555,14200
142,Heap Sort,0.04249350001919083,14300
143,Heap Sort,0.04483210001490079,14400
144,Heap Sort,0.04085109999869019,14500
145,Heap Sort,0.044951199990464374,14600
146,Heap Sort,0.045342299999902025,14700
147,Heap Sort,0.0431943999719806,14800
148,Heap Sort,0.038555000006454065,14900
149,Heap Sort,0.04345939998165704,15000
150,Heap Sort,0.040045700006885454,15100
151,Heap Sort,0.04241230001207441,15200
152,Heap Sort,0.04260340001201257,15300
153,Heap Sort,0.04683069998282008,15400
