,Algoritmo,tempoExecucao,Tamanho Vetor
0,Merge Sort,0.0027707000263035297,1000
1,Merge Sort,0.008160100027453154,3000
2,Merge Sort,0.016609599988441914,6000
3,Merge Sort,0.027898000000277534,10000
4,Merge Sort,0.0454512000142131,15000
5,Merge Sort,0.07259029999841005,21000
6,Merge Sort,0.08562910000910051,28000
7,Merge Sort,0.09055649998481385,36000
8,Merge Sort,0.13425279999501072,45000
9,Merge Sort,0.17145009999512695,55000
