,Algoritmo,tempoExecucao,Tamanho Vetor
0,Sort python,0.00013329996727406979,1000
1,Sort python,0.0003190001007169485,3000
2,Sort python,0.0006287998985499144,6000
3,Sort python,0.001101700123399496,10000
4,Sort python,0.0018335001077502966,15000
5,Sort python,0.002552600111812353,21000
6,Sort python,0.003487600013613701,28000
7,Sort python,0.00443569989874959,36000
8,Sort python,0.006542599992826581,45000
9,Sort python,0.009071300039067864,55000
