,Algoritmo,tempoExecucao,Tamanho Vetor
0,Sort python,8.140000045386842e-05,1000
1,Sort python,0.000303199999507342,3000
2,Sort python,0.0006919000006746501,6000
3,Sort python,0.00154480000037438,10000
4,Sort python,0.0021856000003026566,15000
5,Sort python,0.0037911999997959356,21000
6,Sort python,0.004108099999939441,28000
7,Sort python,0.004572299999381357,36000
8,Sort python,0.008889499999895634,45000
9,Sort python,0.007948700000270037,55000
